company_website,is_remote,link,source,title,company_address,language_proficiency,personality_traits,soft_skills,min_salary,is_internship,company,diploma,sector,desired_profile,languages,recommended_skills,foreign_company,language_profeciency,contract_type,min_experience,company_description,job_description,date_of_publication,application_date,location,hard_skills,region,job
http://www.fasqhotels.com,False,https://www.emploi.ma/offre-emploi-maroc/revenue-manager-hotel-nouakchott-8681913,EmploiMa,Revenue Manager Hotel - Nouakchott,"Nouakchott, Mauritanie",,"Autonomie, sens du detail, capacite a travailler sous pression","['Gestion du temps', 'Communication', 'Travail en equipe']",0,False,FASQ HOTEL,"['Diplome en gestion hoteliere', 'Diplome en marketing', 'Diplome dans un domaine connexe']",Tourism and Hospitality,"Nous recherchons un candidat avec une experience significative en gestion des revenus, capable danalyser les donnees et de prendre des decisions eclairees pour maximiser les revenus de lhotel.","Anglais, Francais","Competences en gestion des revenus, connaissances des outils de reservation en ligne",False,Courant en anglais et francais,CDD,5,"Fasq Hotel Nouakchott est letablissement 5 etoiles situe a Nouakchott, capitale de la Mauritanie, du groupe Fasq Hotels & Resorts.","Nous sommes a la recherche dun Revenue Manager Hotel. Missions : Gerer les reservations quotidiennes en coordination avec les differents departements de lhotel, elaborer et mettre en œuvre des strategies de tarification dynamiques, optimiser les canaux de distribution, analyser les donnees de reservation et les indicateurs cles de performance (KPI), travailler en etroite collaboration avec les equipes de vente et marketing, superviser les processus de reservation en ligne.",2023-10-01,2023-10-15,Nouakchott,"['Gestion hoteliere', 'Analyse de donnees', 'Pricing', 'RMS', 'PMS']","Nouakchott, Mauritanie",Revenue Management
https://www.cif-factory.com/,False,https://www.emploi.ma/offre-emploi-maroc/technicien-impression-tanger-8682473,EmploiMa,Technicien Impression - Tanger,,,,[],0,False,COMPAGNIE INDUSTRIELLE DES FIBRES,['Bac+2'],Construction and Civil Engineering,,francais,,False,intermediate,CDI,2,COMPAGNIE INDUSTRIELLE DES FIBRES est une societe specialisee dans lindustrie des emballages a base de plastique et de papier destines a... lire la suite,Nous sommes a la recherche de Techniciens d Impression. Missions : Reglage et parametrage des machines Lancement production Maintenance premier niveau Controle qualite Divers.,,,Tanger,"['electromecanique', 'Production', 'Maintenance', 'Fabrication Mecanique', 'Machines', 'Parametrage', 'Qualite', 'Fabrication', 'electromecanique']",Tanger-Tetouan-Al Hoceima,"Production, maintenance, qualite"
https://www.cif-factory.com/,False,https://www.emploi.ma/offre-emploi-maroc/technicien-production-tanger-8682475,EmploiMa,Technicien de Production - Tanger,,,,[],0,False,COMPAGNIE INDUSTRIELLE DES FIBRES,"['Technicien en electromecanique', 'fabrication mecanique', 'construction mecanique', 'equivalent']",Construction and Civil Engineering,,francais,,False,intermediate,CDI,2,COMPAGNIE INDUSTRIELLE DES FIBRES est une societe specialisee dans lindustrie des emballages a base de plastique et de papier destines a... lire la suite,Nous sommes a la recherche de Techniciens de Production. Missions : Reglage et parametrage des machines Lancement production Maintenance premier niveau Controle qualite Divers.,2023-10-01,2023-10-31,Tanger,"['electromecanique', 'Production', 'Maintenance', 'Fabrication Mecanique', 'Machines', 'Parametrage', 'Qualite']",Tanger-Tetouan-Al Hoceima,Technician
http://www.tectra.ma,False,https://www.emploi.ma/offre-emploi-maroc/technicien-specialise-mecanique-mohammedia-8682515,EmploiMa,Technicien Specialise en Mecanique - Mohammedia,,,,[],4000,False,TECTRA,['Bac+2 en mecanique'],Construction and Civil Engineering,,francais,,False,Courant,Interim,1,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise... lire la suite",Tectra recrute un Technicien Specialise en Mecanique pour un client sur Mohammedia en petrochemical . Contrat : dinterim Salaire : 4000 dh net Transport et cantine assures,,,Mohammedia,"['Maintenance', 'Qualite', 'Production']",Casablanca-Mohammedia,Technician
http://www.tectra.ma,False,https://www.emploi.ma/offre-emploi-maroc/technicien-laboratoire-mettalurgie-casablanca-8682603,EmploiMa,Technicien Laboratoire en Mettalurgie - Casablanca,,,"Autonome, rigoureux, bon esprit dequipe, polyvalent","['Analyse', 'Synthesis', 'Communication', 'Teamwork']",0,False,TECTRA AGENCE AIN SBAA,['Bac+2'],Construction and Civil Engineering,"Technicien avec solide experience en metallurgie, capable de travailler de maniere autonome et en equipe, maitrise des outils bureautiques, bonne capacite danalyse et de redaction.",Francais,"Maitrise du Pack Office, bonne connaissance de la metallurgie des alliages",False,Intermediate,Interim,2,"Fondee en 2002, Tectra est aujourdhui la premier entreprise de travail temporaire et recrutement (CDI, CDD, INTERIM) au Maroc.NOS VALEURS ... lire la suite","Nous sommes a la recherche des Techniciens Laboratoire en Mettalurgie. Missions : Analyser techniquement les demandes dexamens clients, Realiser les plans de prelevement, rediger les programmes dessais le cas echeant, Preparer les echantillons en vue de leur examen : trononnage, enrobage, polissage, attaque aux acides, Realiser les examens selon les normes et procedures du departement : observations par microscopie optique (macrographiques, micrographiques, defauts sur joints soudes, mesures dimensionnelles, analyse de phases, ...), realisation dessais de durete Exploiter et formaliser les resultats dexamens dans des rapports soumis a validation Respecter et appliquer les exigences qualite de notre accreditations COFRAC",,,Casablanca,"['Optique', 'Maintenance', 'Fonderie', 'Polissage', 'Qualite', 'Metallurgie']",Casablanca-Mohammedia,Technician
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/magasinier-bouskoura-8682606,EmploiMa,Magasinier - Bouskoura,,,,[],0,False,GROUPE TECTRA,['Bac et plus'],Logistics and Transportation,,,,False,,Interim,2,"Description de lentreprise Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire et recrutement (CDI,... lire la suite","TECTRA MAROC recrute pour un club de sport base a BOUSKOURA, un Magasinier en contrat interim. Missions : La maintenance des equipements et des vetements Le groupage de la marchandise",,,Bouskoura,"['Groupage', 'Transport']",Casablanca-Mohammedia,Logistician
http://www.tectra.ma,False,https://www.emploi.ma/offre-emploi-maroc/ingenieur-logistique-casablanca-8682717,EmploiMa,Ingenieur en Logistique - Casablanca,,,Organized and analytical,"['Aptitudes organisationnelles', 'Capacites de gestion dequipes', 'Tres bonnes capacites danalyse']",0,True,TECTRA AGENCE AIN SBAA,['Bac+5 et plus'],Logistics and Transportation,Candidate with strong organizational skills and ability to manage teams effectively,English,Mastery of ERP software and project management tools,False,Fluent,Interim - Stage,0,"Fondee en 2002, Tectra est aujourdhui la premiere entreprise de travail temporaire et recrutement (CDI, CDD, INT) au Maroc.","Nous sommes a la recherche des Ingenieurs en Logistique pour stage. Missions : Gestion logistique complete de lentreprise Mise en place des procedures Gestion des approvisionnements, des stocks et de lequipe Servir dinterface entre lentreprise, les fournisseurs et les clients Surveillance des comptes du departement logistique Recherche de fournisseurs fiables",2023-10-18,2023-11-18,Casablanca,"['Gestion Logistique', 'Transport', 'Stocks']",Casablanca-Mohammedia,Logistics Engineer
https://www.eni.ma,False,https://www.emploi.ma/offre-emploi-maroc/chef-rang-bouskoura-8682777,EmploiMa,Chef de Rang - Bouskoura,,,"Capacite de travailler sous pression, sens du detail, sens de la satisfaction client","['Communication', 'Gestion dequipe', 'Travail sous pression', 'Satisfaction client']",0,False,ENI,"['Bac', 'Bac+1', 'Bac+2', 'Bac+3', 'Bac+4', 'Bac+5 et plus']",Tourism and Hospitality,"Profil recherche : Experience significative en tant que Chef de Rang, excellentes competences en communication et en gestion dequipe.","Francais, Arabe",,False,Fluent,Interim,2,"ENI est une societe qui opere dans le secteur d interim et d assistance en recrutement, nettoyage industriel et le gardiennage.",Nous sommes a la recherche des Chefs de Rang. Responsabilites : Assurer un service de qualite en salle. Coordonner et superviser lequipe de serveurs. Veiller a la satisfaction des clients. Gerer les commandes et les plaintes des clients. Maintenir un environnement de travail propre et organise.,2023-10-03,2023-10-10,Bouskoura,"['Service de qualite', 'Coordination dequipe', 'Gestion des commandes']",Casablanca-Mohammedia,Service and Hospitality
https://www.eni.ma,False,https://www.emploi.ma/offre-emploi-maroc/barman-bouskoura-8682786,EmploiMa,Barman - Bouskoura,,,"Capacite a travailler sous pression, sens du detail et de la satisfaction client","['Communication', 'Service client', 'Travail en equipe']",0,False,ENI,"['Bac', 'Bac+1', 'Bac+2', 'Bac+3', 'Bac+4', 'Bac+5 et plus']",Tourism and Hospitality,"Experience significative en tant que Barman, excellentes competences en communication et en service client",,,False,,Interim,2,"ENI est une societe qui operate dans le secteur d interim et d assistance en recrutement, nettoyage industriel et le gardiennage. lire la suite","Nous sommes a la recherche des Barmans. Responsabilites : Preparer et servir des boissons de qualite, assurer un service client exceptionnel, gerer les stocks et les commandes de boissons, maintenir un environnement de travail propre et organise.",,,Bouskoura,"['Tourisme', 'Cuisine']",Casablanca-Mohammedia,Service
No website,False,https://www.emploi.ma/offre-emploi-maroc/cariste-mohammedia-chellalate-8693009,EmploiMa,Cariste - Mohammedia - Chellalate,,,,[],4000,False,TECTRA,['Qualification avant bac'],Logistics and Transportation,Experience de 2 a 3 ans en tant que CARISTE. Connaissance en logistique. Avoir le permis CACES.,Francais,,False,Bon niveau,Interim,2,"Acteur majeur du marche de lemploi au Maroc depuis 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire et du... lire la suite","TECTRA recrute pour un grand groupe base a chellalate des Caristes, categorie 3",,,Mohammedia - Chellalate,"['connaissance en logistique', 'Transport']",Casablanca-Mohammedia,"Transport, logistics"
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/commercial-terrain-tanger-8692952,EmploiMa,Commercial Terrain - Tanger,,,Dynamique et oriente vers les resultats,"['Capacite dadaptation', 'Leadership', 'Esprit dequipe']",0,False,TECTRA TANGER - RECRUTEMENT,['bac+3'],Construction and Civil Engineering,"Commercial Terrain avec une experience dans le secteur peinture ou BTP, capable de developper un portefeuille clients et de relancer les projets.",Espagnol,Avoir une bonne connaissance du terrain,False,Bon niveau,Interim,2,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise respectueuse de la legislation, experte dans le domaine de linterim et du recrutement.","TECTRA recherche un Commercial Terrain, base a Tanger, pour entretenir et developper le portefeuille clients dans le secteur peinture ou BTP.",2023-10-10,2023-11-10,Tanger,"['Prospection', 'Vente', 'Negociation']",Tanger-Tetouan-Al Hoceima,"Commercial, vente"
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/technicien-specialise-reseaux-systemes-informatiques-casablanca-8692942,EmploiMa,Technicien Specialise en Reseaux et Systemes Informatiques - Casablanca,,,,[],0,False,TECTRA CASA BOURGOGNE - RECRUTEMENT,"['bac+2', 'bac+3']",Information Technology (IT),,"anglais, francais",,False,"bon niveau en anglais, courant en francais",Interim,3,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise respectueuse de la... lire la suite","Nous recrutons pour notre client specialise dans la grande distribution, TECTRA recrute 4 Techniciens Specialise en Reseaux et Systemes Informatiques. Missions : Assurer un support technique aupres des utilisateurs Assurer la gestion du parc informatique de lentreprise Assurer la gestion et la supervision dun reseau informatique Diagnostiquer et resoudre les problemes sur les postes de travail Suivre et organiser le suivi des pannes et des interventions aupres des utilisateurs Au niveau de la maintenance Suivre et faire evoluer les systemes dexploitation Installer et administrer un poste de travail Participer au cablage du reseau Diagnostiquer et resoudre les problemes du reseau informatique.",,,Casablanca,[],Casablanca-Mohammedia,IT Support
https://www.eni.ma,False,https://www.emploi.ma/offre-emploi-maroc/magasiniere-nouaceur-8692905,EmploiMa,Magasinier - Nouaceur,,,"Dynamique, Organisee","['Bonnes competences organisationnelles', 'Capacite a travailler en equipe', 'Souci du detail']",0,False,ENI,"['Diplome en logistique', 'Gestion des stocks', 'Domaine connexe']",Logistics and Transportation,"Candidate ideale ayant une experience prealable dans la gestion des stocks et la logistique, et capable de travailler de maniere autonome tout en collaborant efficacement.",Francais,Connaissance des logiciels de gestion des stocks (un atout),False,Fluent,CDI,1,"ENI est une societe qui opere dans le secteur d?interim et dassistance en recrutement, nettoyage industriel et le gardiennage. lire la suite",Nous recherchons une Magasiniere dynamique et organisee pour rejoindre notre equipe. Responsabilites : Receptionner et verifier les marchandises. Organiser et stocker les produits. Preparer les commandes et les expeditions. Maintenir un environnement de travail propre et securise. Effectuer des inventaires reguliers et signaler les ecarts.,2023-10-05,2023-11-05,"Nouaceur, Casablanca-Mohammedia","['Gestion', 'Comptabilite', 'Gestion des Stocks', 'Transport', 'Finance']",Casablanca-Mohammedia,Logistics
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/magasinier-btp-casablanca-8692848,EmploiMa,Magasinier BTP - Casablanca,,,,[],0,False,TECTRA CASA BOURGOGNE - RECRUTEMENT,['Bac+2'],Construction and Civil Engineering,,franais,,False,bon niveau,Intrimaire,2,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise respectueuse de la... lire la suite","Pour lun de ces clients operant dans le secteur du BTP Construction, TECTRA recrute des Magasiniers BTP. Missions principales: Manutention, transfert et rangement de materiaux, contenants et palettes a laide dun engin de manutention, Reception, verification et stockage des produits et marchandises, Preparation des livraison et des expeditions , Preparation des ordres de production.",2023-10-01,2023-10-31,Casablanca,"['Maintenance', 'Manutention', 'Production', 'Qualite']",Casablanca-Mohammedia,Logistics and Transportation
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/surveillant-internat-casablanca-8692846,EmploiMa,Surveillant Internat - Casablanca,Casablanca,,"Responsable, attentif, sociable","['Communication', 'Adaptabilite', 'Travail en equipe']",0,False,GROUPE TECTRA,"['Bac', 'Bac+2']",Education and Teaching,Nous recherchons une personne serieuse et motivee pour soccuper des joueurs durant leur formation.,"Francais, Arabe",Experience en surveillance ou encadrement sportif,False,Fluent,Interim,1,"Description de lentreprise Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire et recrutement (CDI,... lire la suite","TECTRA MAROC recrute pour le compte dun centre de formation sportive base a CASABLANCA en contrat interim, un Surveillant Internat. Missions : Laccueil des joueurs de foot Lencadrement des joueurs lors des repas La surveillance de la nuit",2023-10-20,2023-11-15,Casablanca,"['Surveillance', 'Encadrement', 'Formation']",Casablanca-Mohammedia,Education
No website,False,https://www.emploi.ma/offre-emploi-maroc/secretaire-assistante-polyvalente-casablanca-sidi-bernoussi-8678256,EmploiMa,Secretaire / Assistante Polyvalente - Casablanca - Sidi Bernoussi,Casablanca - Sidi Bernoussi,,"Autonomie, proactivite, esprit dequipe, bonne humeur","['Capacite dorganisation', 'Gestion du temps', 'Communication verbale et ecrite']",0,False,Unknown,"['B+2', 'Bac+4 en administration', 'gestion ou domaine similaire']",Information Technology (IT),"Profil recherche: Excellente maitrise des outils bureautiques (Microsoft Office), sens de la confidentialite et discretion, esprit dequipe.","Anglais > bon niveau, Arabe > courant, Francais > courant",Aucune recommandation speciale,False,"Bon niveau en anglais, courant en arabe et francais",CDI,3,No description available,"Titre du poste: Secretaire / Assistante Polyvalente. Localisation: Casablanca Bernoussi. Mission: Nous recherchons une Secretaire / Assistante Polyvalente pour rejoindre notre equipe. Support au point de contact cle pour ladministratif, contribuant a lefficacite des operations quotidiennes et a la satisfaction des clients.",2023-10-01,2023-10-15,Casablanca - Sidi Bernoussi,"['Comptabilite', 'Finance', 'Achats', 'Gestion']",Casablanca-Mohammedia,Achats
https://www.tectra.ma/,False,https://www.emploi.ma/offre-emploi-maroc/commis-rang-marrakech-8692348,EmploiMa,Commis de Rang - Marrakech,Marrakech,,"Sens de la relation et du service client, discretion, amabilite, dynamisme","['Travail en equipe', 'Bonne memoire']",0,False,TECTRA MARRAKECH - HOTELLERIE,['Diplome en restauration'],Tourism and Hospitality,Commis de Rang experimentes dans le secteur hotelier avec competences en service client.,"anglais, francais",Curiosite pour la cuisine et lunivers de la restauration,False,Courant,Interim,2,"Fondee en 2002, TECTRA est aujourdhui la premiere entreprise de travail temporaire au Maroc. Une entreprise respectueuse de la diversite.","TECTRA recherche des Commis de Rang experimentes a Marrakech. Missions : Dressage des tables, mise en place de la salle avant et nettoyage apres le service, prise des commandes et encaissement.",2023-10-01,2023-10-15,Marrakech,"['Dressage', 'Nettoyage', 'Restauration', 'Tourisme', 'Hotellerie', 'Cuisine', 'Secteur Hotelier']",Marrakech-Safi,Service Industry
https://www.forcemploi.ma/,False,https://www.emploi.ma/offre-emploi-maroc/animatrices-kids-club-marrakech-8692313,EmploiMa,Animatrices Kids Club - Marrakech,Non especifice,,"Dynamique, creatif","['Esprit dequipe', 'Communication', 'Gentillesse']",0,False,MAROC FORCE EMPLOI,['Bac'],Tourism and Hospitality,Nous recherchons une personne dynamique ayant une passion pour le travail avec les enfants.,Francais,,False,Fluent,Interim,0,MAROC FORCE EMPLOI se positionne en tant quacteur incontournable propulsant linterim et le recrutement au Maroc depuis une decennie d.,Nous recrutons pour le compte de lun de nos clients un(e) Animatrices Kids Club dans un hotel a Marrakech,2023-09-01,2023-10-01,Marrakech,['Experience dans le domaine'],Marrakech-Safi,Tourisme
